run,fold,AUPRC,AUROC,Accuracy,Precision,Recall,F1_Score
40,4,0.3201412725105971,0.8022936520755937,0.917004048582996,0.0,0.0,0.0
40,5,0.2150144114155052,0.7614790286975718,0.9188640973630832,0.0,0.0,0.0
40,1,0.31771828889113707,0.8335903083700442,0.9190283400809717,0.0,0.0,0.0
40,2,0.19544189627608097,0.7589511656705971,0.917004048582996,0.0,0.0,0.0
40,3,0.24146533679715232,0.7872718462283961,0.917004048582996,0.0,0.0,0.0
40,4,0.2547927946994673,0.7815646368384214,0.917004048582996,0.0,0.0,0.0
40,5,0.38117880385257313,0.8718543046357616,0.9188640973630832,0.0,0.0,0.0
40,1,0.2995534183170061,0.8196585903083701,0.9190283400809717,0.0,0.0,0.0
40,2,0.38950693651652774,0.7945943035589296,0.917004048582996,0.0,0.0,0.0
40,3,0.2816942266404002,0.7907177085015884,0.917004048582996,0.0,0.0,0.0
40,4,0.31649418404304525,0.8436978409519195,0.917004048582996,0.0,0.0,0.0
40,5,0.38552646855586115,0.8541390728476821,0.9188640973630832,0.0,0.0,0.0
40,1,0.31374570383270095,0.8589757709251101,0.9190283400809717,0.0,0.0,0.0
40,2,0.28860651448882757,0.7685888117159316,0.917004048582996,0.0,0.0,0.0
40,3,0.3005296645661777,0.7992785225865504,0.917004048582996,0.0,0.0,0.0
40,4,0.32374296590345103,0.8279222527324611,0.917004048582996,0.0,0.0,0.0
40,5,0.34143902218149613,0.7983443708609271,0.9188640973630832,0.0,0.0,0.0
40,1,0.3343213744804049,0.8204845814977973,0.9190283400809717,0.0,0.0,0.0
40,2,0.38852022008183673,0.8594195875733591,0.917004048582996,0.0,0.0,0.0
40,3,0.2362021686650268,0.7712270500188446,0.917004048582996,0.0,0.0,0.0
40,4,0.21947432148396265,0.7581973832983363,0.917004048582996,0.0,0.0,0.0
40,5,0.31939231313934835,0.8533664459161148,0.9188640973630832,0.0,0.0,0.0
40,1,0.37055364471152,0.8143722466960353,0.9190283400809717,0.0,0.0,0.0
40,2,0.3919693763185094,0.8564582996823346,0.917004048582996,0.0,0.0,0.0
40,3,0.2585622270468946,0.8136003876595057,0.917004048582996,0.0,0.0,0.0
40,4,0.25274275551237235,0.8228073009206913,0.917004048582996,0.0,0.0,0.0
40,5,0.25958296449798635,0.7908388520971302,0.9188640973630832,0.0,0.0,0.0
40,1,0.29634644295370954,0.8044052863436123,0.9190283400809717,0.0,0.0,0.0
40,2,0.31358165271465865,0.8347062940828084,0.917004048582996,0.0,0.0,0.0
40,3,0.2682259477515995,0.7917406988639423,0.917004048582996,0.0,0.0,0.0
40,4,0.2340375896009519,0.8027782264577613,0.917004048582996,0.0,0.0,0.0
40,5,0.4038579388448318,0.8450883002207505,0.9188640973630832,0.0,0.0,0.0
40,1,0.3271026032886733,0.8174559471365639,0.9190283400809717,0.0,0.0,0.0
40,2,0.2192886445706438,0.77375760512572,0.917004048582996,0.0,0.0,0.0
40,3,0.3064543056148766,0.8338448285145104,0.917004048582996,0.0,0.0,0.0
40,4,0.21259029392843562,0.7998707801647553,0.917004048582996,0.0,0.0,0.0
40,5,0.3691772423968947,0.8311810154525386,0.9188640973630832,0.0,0.0,0.0
