run,fold,AUPRC,AUROC,Accuracy,Precision,Recall,F1_Score
20,1,0.2167885471699869,0.7899779735682819,0.9190283400809717,0.0,0.0,0.0
20,2,0.3494019885644435,0.8494588919399128,0.917004048582996,0.0,0.0,0.0
20,3,0.2628009068318412,0.8244225488612502,0.917004048582996,0.0,0.0,0.0
20,4,0.3395789613542552,0.8244225488612502,0.917004048582996,0.0,0.0,0.0
20,5,0.3400848043770105,0.8316777041942606,0.9188640973630832,0.0,0.0,0.0
20,1,0.3644269268950885,0.8663546255506608,0.9190283400809717,0.0,0.0,0.0
20,2,0.34542515007522184,0.8294836590750013,0.917004048582996,0.0,0.0,0.0
20,3,0.3259806898039837,0.8037473752220966,0.917004048582996,0.0,0.0,0.0
20,4,0.319377913110241,0.8301835998492435,0.917004048582996,0.0,0.0,0.0
20,5,0.2853927789841703,0.7698123620309051,0.9188640973630832,0.0,0.0,0.0
20,1,0.26800743444835734,0.8227422907488987,0.9190283400809717,0.0,0.0,0.0
20,2,0.3728069976217993,0.8246379152533247,0.917004048582996,0.0,0.0,0.0
20,3,0.35743005324766675,0.8262531631938835,0.917004048582996,0.0,0.0,0.0
20,4,0.3057113579331349,0.8289452430948151,0.917004048582996,0.0,0.0,0.0
20,5,0.3185548643990909,0.8175496688741721,0.9188640973630832,0.0,0.0,0.0
20,1,0.18761904093191772,0.7601321585903084,0.9190283400809717,0.0,0.0,0.0
20,2,0.34169293147806923,0.827491519948312,0.917004048582996,0.0,0.0,0.0
20,3,0.2981984955596737,0.8186076562752382,0.917004048582996,0.0,0.0,0.0
20,4,0.31512547994471884,0.8621655090723093,0.917004048582996,0.0,0.0,0.0
20,5,0.39321953093628986,0.8280905077262692,0.9188640973630832,0.0,0.0,0.0
20,1,0.39035969190877184,0.8319383259911896,0.9190283400809717,0.0,0.0,0.0
20,2,0.22433670247632262,0.7868949550422656,0.917004048582996,0.0,0.0,0.0
20,3,0.3247454487077672,0.8310450654175415,0.917004048582996,0.0,0.0,0.0
20,4,0.33022856836592257,0.8172077747267539,0.917004048582996,0.0,0.0,0.0
20,5,0.323522806176718,0.8236754966887417,0.9188640973630832,0.0,0.0,0.0
20,1,0.35568044174138375,0.8372246696035243,0.9190283400809717,0.0,0.0,0.0
20,2,0.34741825208966365,0.8538200613794218,0.917004048582996,0.0,0.0,0.0
20,3,0.33222550042223603,0.8141388036396922,0.917004048582996,0.0,0.0,0.0
20,4,0.3351942819021377,0.8295913422710386,0.917004048582996,0.0,0.0,0.0
20,5,0.2551741733432775,0.7703090507726269,0.9188640973630832,0.0,0.0,0.0
20,1,0.5297160656455085,0.8683920704845814,0.9190283400809717,0.0,0.0,0.0
20,2,0.22018107995321376,0.7837721423571852,0.917004048582996,0.0,0.0,0.0
20,3,0.19540529996745545,0.7651967910407581,0.917004048582996,0.0,0.0,0.0
20,4,0.27482436757617257,0.847682119205298,0.917004048582996,0.0,0.0,0.0
20,5,0.354737911100246,0.8289183222958058,0.9188640973630832,0.0,0.0,0.0
20,1,0.3063148787161035,0.7790198237885463,0.9190283400809717,0.0,0.0,0.0
20,2,0.303217743541078,0.8226457761266355,0.917004048582996,0.0,0.0,0.0
20,3,0.23822750099169382,0.8156463683842137,0.917004048582996,0.0,0.0,0.0
20,4,0.40080597871756946,0.8534970117913099,0.917004048582996,0.0,0.0,0.0
20,5,0.30650301955127635,0.8294150110375276,0.9188640973630832,0.0,0.0,0.0
20,1,0.3597944038465904,0.8713656387665198,0.9190283400809717,0.0,0.0,0.0
20,2,0.3204473608422461,0.8074086038873634,0.917004048582996,0.0,0.0,0.0
20,3,0.3144645197812658,0.7856565982878371,0.917004048582996,0.0,0.0,0.0
20,4,0.2854259528626855,0.8492435255478382,0.917004048582996,0.0,0.0,0.0
20,5,0.2766346576541789,0.7881898454746136,0.9188640973630832,0.0,0.0,0.0
20,1,0.3045571596238866,0.8147577092511014,0.9190283400809717,0.0,0.0,0.0
20,2,0.36796132156757266,0.8654498465514455,0.917004048582996,0.0,0.0,0.0
20,3,0.3175481888098758,0.8033704840359662,0.917004048582996,0.0,0.0,0.0
20,4,0.2902303786083276,0.8094545846120713,0.917004048582996,0.0,0.0,0.0
20,5,0.33510250544892706,0.820309050772627,0.9188640973630832,0.0,0.0,0.0
20,1,0.31962875403093405,0.8387114537444933,0.9190283400809717,0.0,0.0,0.0
20,2,0.40069918370910756,0.8544123189576266,0.917004048582996,0.0,0.0,0.0
20,3,0.42547683223905436,0.828083777526517,0.917004048582996,0.0,0.0,0.0
20,4,0.2675060166460706,0.8082162278576428,0.917004048582996,0.0,0.0,0.0
20,5,0.2427921895898788,0.8142935982339956,0.9188640973630832,0.0,0.0,0.0
20,1,0.3268441735826567,0.8058370044052864,0.9190283400809717,0.0,0.0,0.0
20,2,0.352325016307916,0.8656652129435201,0.917004048582996,0.0,0.0,0.0
20,3,0.2772271420493235,0.8031551176438917,0.917004048582996,0.0,0.0,0.0
20,4,0.23069007741426703,0.824153340871157,0.917004048582996,0.0,0.0,0.0
20,5,0.35891711896222445,0.8399006622516556,0.9188640973630832,0.0,0.0,0.0
20,1,0.4413716927856081,0.8218612334801761,0.9190283400809717,0.0,0.0,0.0
20,2,0.28315740265312445,0.8211920529801325,0.917004048582996,0.0,0.0,0.0
20,3,0.25707890602417827,0.8148387444139341,0.917004048582996,0.0,0.0,0.0
20,4,0.22890665701814664,0.8176385075109028,0.917004048582996,0.0,0.0,0.0
20,5,0.3812102063306734,0.8379139072847681,0.9188640973630832,0.0,0.0,0.0
